_id,text,topics,filename
00xsoZMBZK9IE8y6LHht,"the idea of the extended family. One should share one’s
joys with other members of the family, for at time of
_ crisis it is they to whom one turns for help. Thus, this
sharing of the bride-wealth ensures that its refund will
be contributed to by both the father and mother’s
families should it become necessary later to return it
either because of divorce or some other reason, such
as when a wife decides to leave the husband’s family
after the death of her husband.”

We moved from the sitting-room into the dining-
room,

“This is very interesting and educating,”
Mrs Thompson.

“What about the polygamy aspect of the African
society?” asked Mr Richards,

“As we have noted all along this evening, polygamy
is a type of marriage in which a man has more than one
wife at the same time. The husband is sexually free
and can enter into more marriages if he wants and if

remarked

he has the financial means. Polygamy, which is strongly |

- encouraged, is the result. We now have the added
relationships of co-wives and half-brothers and half-
sisters. These added relationships differentiate polygamy
from monogamy.

“Polygamy has its advantages: as well as its disadvan-
tages. Because it is strongly encouraged in the African

society—by both men and women—it is greatly presti-
gious. Thus, it offers the husband security and position.
Polygamy also offers a man the suré road to children,
particularly when we bear in mind that many Africans
attach a stigma to barrenness. The African loves children
and married couples look up to having their very own
children, particularly as adoption of children is not
practised by the African. Thus, to an African man,
polygamy is a sure road to children since the chances of
all the wives being barren are reduced. In some African
societies, marriage is not complete until a wife becomes
pregnant and thus an indication of her fertility.

“Children are nursed by their mothers much longer
than is usual in western countries. Until weaning occurs
at the age“of two or later, the mother is expected to
abstain from sexual intercourse. Pregnancy during this
period is frowned upon; consequently, children are
spaced at least about three years. Among a people
where aftificial birth control means are almost non-exis-
tent, abstinence is the only means to avoid pregnancy.
However, the opportunity for a wife to shun or avoid
her husband’s advances for such a long period of time
is usually reduced in monogamy. Further, the number
of men who can endure such a long period of ‘dormancy
is small.”

A big roar of laughter.

52
","Family Structure, Marriage Practices, Cultural Norms, Child Rearing, Polygamy vs Monogamy, Social Responsibilities, Gender Roles, Crisis Support, Fertility Issues, Cultural Values",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 52.tif
1UxsoZMBZK9IE8y67Hjy,"thin, well-dressed man who was returning to Anita’s
table with two glasses of whisky.
He quickly stood up and went to the far-side of the

room where the light was dim. He took a seat and saw

Kwame coming towards him.

“I am sorry to be late,” Kwame said and took his own
seat. A waiter shuffled to their table and took orders.
“She is here! Didn’t I tell you?” Joseph told Kwame.
“Yes, I know. I saw her when I was coming in, I will
make this her last spying activity.”

The waiter came back with a bottle of whisky in an
ice bucket and two clean glasses. He handed the ice-
pick to Kwame and went away.

After serving each other’s drinks Joseph and Kwame

raised their glasses, grinned at each other and drank.

Joseph downed his drink in a gulp. He quickly poured
himself another and took a sip, then he set down his
glass which was half-filled. “Joe, I understand that a
consignment of diamond is arriving with your plane at
the end of the week.” “What!” Joseph asked his eyes.
bulging.

“Wait, what’s wrong with you? You want big money
don’t you?” Kwame poured more drink into Joseph’s

glass.

“Not that kind of money please.” Joseph replied curtly
though his heart was beginning to beat violently. If one
could lay hands on those stones! His wife was in
hospital with appendicitis, Jide’s examination is drawing
near, Bisi—his “friend” is demanding a gold watch, the
car salesman was only this morning telling him that the

car is still being held down for him. All are going to cost_

money. Money! money! money!

His hand wandered again to the drink and he took a
large gulp. Kwame who was watching him intently
knew that he was going to pin him.

“Alright, let’s have it. What’s the plan.” Joseph said
with carefreeness. Apparently, he was getting slightly
drunk,

“There is £5,000 in it for us if handled right.” Kwame
began.

“Yes, I've heard of that, go on.” Joseph was beginning
to get impatient..The juke-box was crooning out a

eee 8 .
Anita and her friend were still casting casual glances at
them, More people were beginning to pour in and the
waiters were busy. All these contributed to what
spurred Joseph to being more reckless.

“That consignment of diamond. could be ours if you
would be willing to co-operate, All you need do, is to
show me the manager’s office and you are £2,500
rich.” 4

Joseph looked around to see if anyone was listening.
When he saw that there was no one listening, he
replied:

“Tf it’s as easy as that, the whole world would be rich.”
He knew he was fascinated that this giant could take
the affair so easily. Probably because he was drunk, he
continued to listen. “You show me your manager’s
office and. wait for my own part of the deal to be
fulfilled,” Kwame said. He sipped his drink and watched
Joseph.

“Alright,” Joseph said “if you are sure your plan is not
going to exploge in your face, come tomorrow and I'll
take you down.” “That’s better. Good old Joe! I trust
you to co-operate.” Joseph was about to reach for his
glass again when he noticed that Anita and her friend
were departing. Anita looked back and their eyes met.
Then she was gone.

At Anita’s place, Taiwo—a corporal in the city
Police listened with intent to Anita’s account of what she
heard. in the office that afternoon. 3
“They have met now and only God knows what they
are planning,” Anita concluded. “Might be an attempt
at grabbing the diamond that is coming to your place,”
Tatwo put in.

“No, I trust Mr Adio,” Anita said.

“Well, I will report this to my sergeant and present you
as a witness. Can you come to the station tomorrow?”
Taiwo asked drawing Anita unto his lap.

“Alright dear, P'll come during break,” Anita replied.
She curled up on Taiwo’s lap and kissed him. Taiwo
reached for the bed-switch and the light went out.

The following day, Anita did not go into the inner
office. When Joseph went out to ask her something she
was very curt and she refused to meet his face.

John Kwame came in at break period and luckily,
Anita was out, Joseph took Kwame to the manager’s
office and introduced him to Henry Adeoye—executive
Managing Director for Eagle Airways.

The manager took a slight dislike to Kwame and
could have dismissed them both with an excuse if not
for Kwame’s smartness, “Some of our clients would be
going out on Saturday, I would want to make some
","drama, crime, suspense, relationships, financial struggles, betrayal, trust issues, police involvement, moral dilemmas, consequences of greed",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 54.tif
2UxuoZMBZK9IE8y6OHiY,"Padgham, the Commissioner, read it briefly over his
breakfast, snorted into his coffee.

““What’s the matter dear?” asked the Commissioner's _

lady.
Padgham tossed the buff form over. She read it out:
“FOUND LOCUSTS YELLOW 7 BUSY
COPULATING.”

Back up the wires went the reply, and by morning
the following day, the horseman dismounted at the rest
house, and took the envelope in. ce

“Open it Garba, will you please?” Jenkinson said.
“Read it out man!”

“YELLOW 7 STOP COPULATING KILL
EMOCUSTS 2

 

BOOK REVIEW

THE ROYAL NAVY AND THE SLAVERS

By

W. E. F. Warp -
- (George Allan and Unwin—gos.)

UCH hitherto unpublished material extra-

cted from the London Public Records

Office is included in this new book on the Victorian
Navy's part in the suppression of the Atlantic Slave
_ Trade. Mr Ward slings his narrative, hammock-like,
between two’ pegs: the British Parliament’s Abolition
Debate of 1807 and the 1863 American proclamation
abolishing the status of slavery for persons ‘heldasslaves’

in the States in rebellion. Mr Ward has a good story _

to tell and uses reports of the naval officers of the West
African Squadron to single out the various factors he
thinks important. It was interesting to learn that it was
only after the conclusion of the American Civil War
that Andrew Jackson got the 13th Amendment through
Congress and abolished slavery in the Federal States
of Kentucky, Missouri, Maryland and Delaware.

The intricacies of legal argument in the Courts of
Mixed Commission at Freetown are presented to illu-
strate the dangers for over-zealous aval officers falling
foul of the interests of the ship owners. Other chapters
deal similarly with what became known as the ‘equip-
ment clause.’ Under this provision Britain’s sailors
could secure the condemnation of vessels equipped
with slave chains, racks, extra water casks and feeding
facilities for human cargoes.

A great merit of the book is that it draws attention
to’ the Angola/Brazil trade. Below the line the anti-
slavery squadrons were initially forbidden to arrest
slaving vessels as they were also forbidden to touch
vessels loading in Portuguese ports. Portugal had, of
course, been Britain’s ally against Napoleon. Historians
can do with more information about the ‘high-handed
Admiral Reynolds’ and his operations in the Brazils.

Many flashes of humour seep through the notes.
One likes, instinctively, the Chief of Ambriz, who
refused a Naval subsidy offered to induce him to sign a
treaty but courteously sent a gift of two pigs to the
gun-boaters—‘for your dinner!’

Half plate illustrations in the book are carefully
selected from ship actions between individual sloops
and slavers; other line drawings illustrate the rigs used
by the slavers and a glossary of nautical terms is included.
I found the cross headings, present in some chapters,
absent in others, irritating, but this is a matter of taste.

Mr Ward confesses himself a landsman, and includes
in the glossary explanations of naval terms used at the
time.

A major criticism of this work is that it is a remark-
ably English book; heroes are naval officers, villains are
Cuban, Americans and ‘Dago slavers.’ Information
","Book Review, History, Slavery Abolition, Naval Operations, Legal History, Cultural Perspectives, Victorian Society, Historical Narratives, Illustrated Books, Humor in History",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 58.tif
2kxuoZMBZK9IE8y6iHj-,"about the later is still sparse despite the title of the
work, which one finds curiously similar to that of
Christopher Lloyd’s original classic ‘The Navy and the
Slave Trade.’

Wemust be indebtedto Mr Ward’s careful researches
which have drawn attention to further problems for
historians and to the publisher for presenting these
selections in a character of publication which has the
smack of contemporaneity in type face and arrangement.

Why were the African exporters prepared to continue
with the trade: In what currency were they paid?
And what happened to the cargoes re-landed after
capture: These questions are perhaps outside Mr

Me

Ward’s theme, but a work under this title should deal
equally with the Slavers. We must look to some future
African historian to illumine these problems. A great
deal more is needed about the motives and characters
of exporters and importers.

In the meantime we are grateful to Mr Ward for
unearthing the few clues to this line of research, and
pethaps the Liverpool shipping companies’ records
and early Lagos archives rather than merely British
Government documents should be examined. Romance
is not infrequently found in a Bill of Lading. _

Davip ELLISON

 

POEMS

FAREWELL TO MY KINGDOM

A KING’S LAMENTATION

Of once renowned ruling ancestors born
So early forestoled great race of Glory to run ~
Late to me revealed by that aging sage
Soon born, soon by uncles engage
‘But enviable crown of Kingship was in latter years to

wear

Still toilsome now in this crowning year

So from hand to hand this Kingship craft to learn
Though young in years, but wisdom with pains to earn
No sooner sit on ancient throne to reign

Soon more warriors ancient cities gain

But now captive at my kingdom’s gate

So dictates the hands of contesting fate

Now forest to forest the royal household ride
By once trusted elders, of late soon misguide.

Me who once by many foreigners homage pay

 

Now like beggar calmly crave on that dreadful way.

Jacos E. OBASEKI
","Historical Analysis, African History, Slave Trade, Research Methodology, Poetry, Leadership Challenges, Cultural Heritage, Economic Factors, Colonial History, Archival Studies",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 59.tif
4ExvoZMBZK9IE8y6wHjD," 

PRESCRIPTION

The fire which sizzled the haze of myth, burns the
legend —
Burns the prided“palm: which taps the wine of
tradition
The enemy of our history.

The fire which carpeted this land, on the leasing of her
freehold
Destroys the nursing womb: which breeds her
young
A land faded from the past.

The bullet which shattered the range of her long history
Triggers the unholy noise: which tries her prop of
wisdom ‘
She clowns fouling her gratitude.

And the airs of hope frequent hang on to the tinkle
Call calms and breaks, and her-appetites remember
Once she fed on sour palm.

The palm which is the emblem is gentle and kinder,
not the kernels
Fierce and tense: and hopes become a burden
By the wine you taste in the pub.

te

Dan Awopoye

OMO-TUNTUN (NEW BORN BABY)

Here I come

Into this world

A stranger

The mystery of this place

I know not

The sweetness and bitterness

To me are new

Oh! ‘Olodumare’, I pray

For protection, through

In search of progress and greatness

""SANMI-EBORA OGUNJOBI
64

 
","Nature, Cultural Heritage, Destruction, Memory, Tradition vs. Change, Symbolism, Hope and Despair, Historical Reflection, Emotional Landscape, Identity",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 64.tif
4kxwoZMBZK9IE8y6enhw,"A SONG FOR ARO

I
_okro of mine plant
my maize in the farm blooms
goat of Aro the okro eats
with maize Aro’s ewe its hunger slakes,
ask him me what ido wrong!

II
goat that visits Aro
commutes with the gullet
sheep that knocks Aro’s door -
the vanishing trick elects.

Ill
Aro, -
husband of the town
the towncrier’s terror
shooed- behind, he shoos the front
rodent in the rich man’s house
scourger of the penniless.

*DgeLE OGUNDIMU

ALL LENGTH IS TORTURE

I began without seeking to find
Ease comfort and worldly pleasures
But when they come by measures
I began to revel with an easy mind
In what greed and avarice unbind
To let loose what my yearnings bred.
I had hoped in vain to tread
A true path and mind the slope
But vanity and worldliness flanged my scope
And I knew not where I was led;
____ Every step led me to a giddy height
~~ With every fellow traveller a foe
_ As my yearnings sowed their plight—
I never thought the fare would be so:
Ihave learnt my woes to disclose
And only death will give me repose.

Us EWEKA
66

 
","poetry analysis, nature and environment, community dynamics, personal struggles, philosophy of life, human desires, greed and avarice, self-reflection, cultural themes, emotional journey",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 66.tif
7ExyoZMBZK9IE8y6gXjM,"NO EASY ROOST

Home, a flight of boulders
re-enacting the dire and ferment
of rhythms from which

you have always sought escape;

—the sadness of slouching mothernaked
in the rain of your muzzled wishes—
home;

Where, in the dark reaches

of a past-drenched will,

you find a motive for counting the stars;
you write a psalm of untrod futures:

‘Jet these grains earthed in sundowns
sprout in the morning, virile and fruitful,

“And these pains, this aura .
of impertinent failures encrouching on lives,
lives, that have floundered in ovens

of incessant trivings, O Fire

realize the defeated in the victory

of their offsprings.”

ODIA OFBIMUN

AFRICA SHALL SING AGAIN

Gradually

Like a slow kindling log

A tree trunk

Raising slowly, unwillingly
Fire

For the harmattan.

We had waited like the maimed
_ Waited and had waited to the brink
To the moment of despair
And all seemed failing
To break
The chill of harmattan.

SAM ONWUKA
75

Qo
","emotional exploration, identity, cultural reflection, nature imagery, personal struggle, hope and renewal, historical context, spirituality, overcoming adversity, African themes",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 75.tif
9Ux0oZMBZK9IE8y6RHhm," 

TO BEIRUT ON WEDNESDAYS DIRECT !
TO ROME AND LONDON ON MONDAYS AND THURSDAYS
TO LONDON ON SATURDAYS - DIRECT

(THE MERIDAIN SERVICE)

TO FRANKFURT ON SUNDAYS (IN CONJUNCTION WITH
LUFTHANSA)

We are always at the
OKUNOLA HOUSE, 17 MARTINS STREET, PHONE 27520,

or contact Your LOCAL TRAVEL AGENTS
FLY
+ Ghana =
MAITWAaAYS

THE GREAT AIRLINE OF

 
    
 

 

11
","Airline Services, Flight Schedules, Travel Destinations, Customer Service, Local Travel Agents, Direct Flights, International Travel, Transportation, Travel Information, Air Travel",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 83.tif
-Ux1oZMBZK9IE8y6Z3jP," 

 

these areas’ were cleaicd al-Kanemi punished the
tribes who had helped the Fulani invaders and,
when the campaigning was over, he rewarded his
Kanembu and other followers with slaves captured
in the wars.

The Bagirmi, too, had not been idle since the
death of Dunoma. They had continued raiding
along the eastern frontiers and a permanent
army had had to be maintained in the area to keep
them out. The raids went on until 1824 and

during the course of the fighting al-Kanemi’s
eldest son was killed, although Bornu is credited
with capturing 30,000 slaves.

By the time the Fulani areas had all been lib-
erated and the Bagirmi menace subsided al-
Kanemi felt himself strong enough to attack the
Fulani controlled emirates outside Bornu. He
still saw these states as a threat and believed that
they would never leave Bornu alone. For some
time he had prepared the way by contacting the
deposed Habe or non-Fulani chiefs of the areas
between Bornu and Kano. By this means Dan
Kauwa of Katagum, the nephew of Mallam Zaki,
was overthrown and also Hama Wabi of Jemavari:
these were all emirates which had been created
under the Fulani but-many of the subjects were
bitterly opposed to them. In Katagum, Azangu
was installed as the chief of the Shirawa, living
south of present day Azare.

In 1824 al-Kanemi’s column set out from Kuka
with Kano and the restoration of. the Hausa
sarki as the ultimate goal. The column numbered
about 50,000 of which approximately 30,000 were
cavalry: the remainder were made up of Kanembu
infantry and camp followers. The first obstacle
was near at home when the Bedde resisted the
passage of the Bornu troops furiously. Gorgoram
was founded by them as a rallying point but al-
Kanemi fought his way past them and traversed
Katagum to Hadejia where the emir was defeated.
He began his final advance on Kano.

Sultan Bello in Sokoto had been most alarmed
on hearing of the advance and had sent his Waziri
Gidado to command a relief column. The Waziri
had summoned the formidable Yakubu, the
founder of the Bauchi emirate, with his forces and
the two armies met at Fake in Garko district,
seventy miles east of Kano, in 1826.

A very fierce battle ensued and for some time it
seemed that the Bornu forces would prevail,
particularly when Madaki Hassan, Yakubu’s
senior commander, was killed. But the Fulani
bowmen saved the day. When the battle was
at its thickest, covered in a pall of dust so that the
participants could scarcely distinguish each other,
the bowmen commenced a murderous fire in the
direction of the tightly packed Bornu cavalry

ad
","Historical Military Campaigns, Fulani Wars, Tribal Conflicts, Leadership and Power Struggles, 19th Century African History, Cultural Dynamics, Slavery in Warfare, Regional Politics, Battle Strategies, Colonial Influences",Nigeria Magaziine/1970/March 1970/Nigeria Magazine March_1970_Pg 9.tif
SUxFoZMBZK9IE8y6WHgZ," 

Photograph above shows chi

they gather in groups and go from house to house to sing for prominent people and get money

Nopa told his brother Petu that the aréa
occupied by them was still too small. ‘Three days
later Lukere was asked to consult the Ifa Oracle
which pronounced that they should travel some
few miles forward until they arrived at a place
now called Odore. On arrival Petu and his people
settled on another towards the left leaving a very
narrow clear gap between them. These bushes
had never been tampered with till today. Here
they stayed for a long period. Lukere travelled few
yards and got a separate thick jungle. He cleared a
part in the centre and made a house there. From
there he sent messages to Petu his master.

After sometime, Nopa decided to leave and tra-
velled further north of Ishiwo where he gave his
brother a goat. Since then whenever a new Nopa

_ Was appointed at Ijebu-Imushin a goat must
be sent to Petu before the Nopa was recognized
by Petu. Nopa went to settle as far as Imushin,
a town approximately seven miles to Ishiwo.

Lukere told Petu to move very near him. At the
road junction just some ten yards to the entrance
of Lukere residential jungle Petu branched to a

‘ jungle inhabited by baboons, monkeys and apes.

""Here Petu settled. The name of this town (capital)
‘Imowe (where monkeys feed.and drink) is derived

*

from the inhabitants of the place. The first Oba of
Ishiwo came from this place.

Lukere often visited his people in person but
owing to immoral behaviour of the people towards
him—they called him names and put curse on
him—he felt he should never be called to help.
He therefore decided to sink into the ground with
a chain tied to his waist. Part of this chain can still
be seen protruding from the ground in the jungle
where he sank.

Lukere thus became the immortal and invisible
god of Ishiwo. He is worshipped seasonally or
whenever non-indigenous priests come to worship.
These priests are appointed after having been
sanctioned by an Ifa Oracle or announced before
the death of a priest. The ceremony for sacrifice
to Lukere is greatly upheld by Ishiwo people.
During such ceremonies Ishiwo people, old and
young, go home in large numbers to offer prayer
and ask for his blessing and protection. People
do not come to spend their annual salary on the
day. Lukere as a social and life-guarding deity is
regarded as the only saviour of the people of
Ishiwo. The importance of the deity is also known

in Lagos and feared by the Lagosians of decades

ago. |

101

 

ldren gathering themselves in front ‘of the upstairs in the middle. During Lukere festival

~*~.
","Cultural Practices, Mythology, Community Traditions, Religious Beliefs, Historical Figures, Settlement Patterns, Social Dynamics, Rituals and Ceremonies, Folklore, Deity Worship",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 101.tif
WkxIoZMBZK9IE8y6IHjr,"THE PASSING OF
LAKU

By

S. ADELUGBA _

T was midnight and everybody in Isako village had
I slept. There couldnothave been any light anywhere
throughout the village at that time of the night. No
one ever slept with his clay-lamp burning. What if the
roof of palm-leaves and bamboo-sticks caught fire?
Or suppose any of the sleepers accidentally caused the
clay-lamp to fall from its stand? The risk of being hurt
by the hot palm-oil was even greater than that of being
- burnt by the glowing flame.

The moon was not shinning either. The new-moon
appeared only recently. Isako was therefore enveloped
in the thick darkness of midnight. It was a silent night.
Little babies might be crying in the privacy of their
mothers’ rooms, but the sound did not break the silence
outside. Even Alu, the madman who used to make a
lot of noise in the night was very quict that night.
Bats didn’t fly; and if they did they did not make their
chirping sounds.

There was perfect silence and thick darkness. Then
came a breach, Like a splash of palm-oil on a snow-
white garment.

WME, 6 te ns tc oh! Yah—yeh!”

The silent night was rendered confused by the loud
sonorous. voice that uttered this inscrutable sound.

“Mama — mama — mama,” little children cried and
nestled around mothers in terror and horror as they
woke up abruptly from their sleep.

“You see him, You see death.

You spy him, you spy death.

You meet him, you meet death.

Here he comes, the death of the living.
Here he comes, the life of the dying.
The one and only — ‘Lakulala’ !”

118

The conftsed men and women readjusted themselves
on their mats, relieved by these words.

“Oh, it’s “Lakulala,’ husband of the young lady and
the ageing woman. Husband of the tall and the short.
Husband of all that plait their hairs. Lakulala!” Said
Ojo as he rose up from his mat.

“Aina, where is. that he-goat? You know we pro-
mised Lakulala one he-goat three years ago when
Bolatan was childless.” ;

“Yes, Bolatan, Amoke, my good daughter; she’s now
amother of two! That’s right. But I wonder if that kid
has not wandered out of my reach. Let me see if it’s
in the kitchen.” :

“Lakulala, the one who sees all,

He who hides from the daylight or moonlight

Can never hide from the eyes of ‘Laku’.

Lakulala, the one who hears all.

If you have any secret

Don’t whisper it.

Lakulala hears everything.

La-ku-la-la-o !”
Lakulala’s followers raised their voices in turns to sing in
his praise. There was no idle talk or jest as men often
do when in company. The sound of Lakulala’s move-
ment was terrific. Each movement of his legs produced
the sound of ringing bells, barking dogs, clapping cala-
bashes and shells knocking one another.

“Let the dying arise

Lakulala says you won't die.

Let the living rejoice secretly

And keep within his walls.”
Lakulala raised his voice again and rent the air with
the high pitch of his voice:
","Folklore, Cultural beliefs, Life and death, Community rituals, Nighttime atmosphere, Symbolism, Tradition, Fear and reverence, Village life, Mythical figures",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 118.tif
XkxJoZMBZK9IE8y6vniu,"‘Had I known, Had I known’ is the sequel to all mis-
takes and misdeeds. The one who promised. a pound and
gave a penny knows that he owes more than he has
paid. Who killed Orisa’s two children? Orisa’s twins
are not dead, they have gone to play with their father.
Ah! O-ri-sha! 1 worship you. Ifa, I salute you. My
seniors, I bow down. I will never never offend you,
Baba.” He looked round and then turned fully to Ojo.

“Tfa says you should take a ram to the road junction at
midnight and slaughter it there. Let Bolatan kneel
down naked and appeal to ‘Orisa’, to forgive her.
You should also take another ram to Lakulala’s shrine.
Don’t slaughter that. It is on it that you will place
your left hand. Bolatan and her mother should knee
down with their palms stretched out to appease Lakulala
and make new promises. Ifa says after doing so there
isno more trouble. You will have another set of twins—
so says Ifa. But before we go, Ifa says you should hold
seven, sixpenmny-pieces on your right and seven six-
penny-pieces on your left. Put the money on your left
palm on the right side of this tray and the one on your
right palm to the left side of the tray. Then clap your
hands thrice and say—‘‘My hands are clean of all evil

curses.”
The headmaster did not sleep as he hoped to. Instead
he was smiling and this later developed into laughter.
He was laughing gently, and later it became loud.
So loud did he laugh that his wife woke up and hissed.
She went to him to warn him that other people were
sleeping and that Lakulala himself could not have gone
very far. She opened the door and found her husband
lying on the bare floor—laughing hysterically.

“Why don’t you do this on your bed if you are to
laugh as wildly as this:”

122

The headmaster did not seemi to hear her; he con-
tinued laughing. ;

“Get up and lie on your bed!”

Mr Adam was laughing even. more loudly now and
struggling ineffectually to get up. His wife tried to lift
him, but his limbs were stiff.

She tried to carry him, it was not easy. “Yee-e-ch!
My neighbours, come and save me. My husband is in
trouble!” Mrs Adam cried at the top of her voice.
She could not go beyond her gate as she imagined
Lakulala might be near-by. Nobody came out in res-
ponse to her call as it was too late in the night and more-
over, no one could dare take the risk of coming into the
street for fear of Lakulala.

“Yee-egch! E gba mi o!” She ran back to help her
husband and ran to the gate again to shout for help.
Nobody came to her aid arid Mr Adam was laughing
away his life. Mrs Adam sat by his side, helpless.
Weeping and hissing. Grumbling and clapping.

“Ah! my husband. You treat me this way! The
squirrel says, ‘If one reprimands his child the child
should hearken’, Imagine the young squirrel’s head in
the dinner-plate!” :

That is it. I warned you of the dangers of despising
everything indigenous and upholding only the things
you read from books and heard in college. 1 warned
you against the mystery surrounding Lakulala. Every-
body fears that spirit. Nobody ever tries to ask questions
about him — except you! You asked questions — this
is the answer! Oh!....”

The headmaster made a deep sigh. All his limbs
straightened and stiffened, His eyes wide open without
twinkling. His face grim and cold.

 
","Cultural beliefs, Ritual practices, Consequences of actions, Family dynamics, Spiritual entities, Indigenous vs. modern beliefs, Emotional turmoil, Community response, Transformation, Mythology",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 122.tif
XExJoZMBZK9IE8y6DHgH,"“Oh — O.seccsce eeeee oh! Yah —s yeh!” Laku-

lala broke the silence. .

“You promised me a pound
- You pay me a penny!
You hide under the dark
To deceive the sun.
You eat the Sun’s yams at night
As if it won't soon be day-break.
Oh Osecetienice: oh! Yah — yeh!

The calabashes clasped and the snail-shells clancked.
The dogs barked and the bells rang. Lakulala proceeded
and passed away from Ojo’s house without touching
the kid.

Ojo waited in vain to hear his he-goat struggle with

Lakulala’s followers. After sometime, the kid bleated.
“Hen? Lakulala leaves the kid untouched?” Ojo
The kid bleated again.

~ “Can't you hear it? Lakulala has rejected it. We are
in trouble! Poor Bolatan. Poor girl; she’s finished.”
Aina replied
_ “Keep quiet. Lakulala is still around.” Mrs Adam has
become ill-at-ease after hearing the loud terrible voice
of Lakulala himself and the more terrible things he said,
the meaning of which she did not quite understand,
Lakulala was standing directly in front of the head-
master’s house. One of the followers yelled.
“What troubles my lord?
What baffles my Head
However terrible the dream
The child will relate it.
What descends from the sky :
That proves too big for the ground: |
- The young one who misbehaves
Will suffer from head-trouble.
The old one who misacts
Will suffer from heart-attack,
Clear the roads left and right
- And make way for — Lakulala!”
- The dogs rushed towards the headmaster’s house,
They were barking, and kicking; jumping and tearing.
The front-window of the headmaster’s house was
partially opened. The darkness hid any sign of human
presence behind the window. Lakulala stood still.
There was another yell from one of his followers:
“The snake ishungry
The tortoise rejoices,

The tortoise and the snake?

Both food for man. |

Lakulala — 0!”
Lakulala did not move. He stood still.

“Three periods make a day.

The morn, the noon and the night.

The night-wizard ne’er flies by day.

Neither does the day-wizard by night.

Lakulala— o!” Another follower yelled.
~ Lakulala dipped his hand into his bag and brought
out a small gourd. He poured some of its contents on
his palm and blew it towards the headmaster’s house.
As he moved towards the house the window closed
gently. The.dogs barked and the bells rang, The cala-
bashes clapped and the shells clanked. Lakulala drew
something in front of the headmaster’s house with his
big toe. He cried on top of his voice:

“Oh —o........ oh! Yah — yeh!”

The day the snail despised salt

That day his life melted.

The day fire despised water

That day his life washed away.

The day ‘Iroko’ despised thunder ~

That day his life blew away.

Oh —o........ oh! Yah — yeh!”
Then he whispered for about a minute, spat on the
ground and mattered some words. Lakulala did not go
further. From there he returned home without saying
a word, The dogs barked repeatedly and wildly.
Lakulala’s followers cursed and hissed. The bells rang
unmusically and disturbingly, drowning the sounds
of the calabashes and shells.

“Lakulala has returned home so quickly! He has
rejected our he-goat. And we cannot do anything about
it until the next three years. 1 wonder why he rejected
it. “Ojo said to his half-awakened wife. -

“I don’t know.” She slept off again. 4

“Aina! How dare you sleep when our offer is reject-
ed?” Said Ojo hitting his wife into consciousness.
“I don’t think you are aware of the seriousness of the
situation.” =

“I'm aware; what am I to do?” 4
“What did you promise Lakulala when you were
praying by his shrine?” ;

— “Ahe-goat.”

“Black or white?” |
“T didn’t name any colour or size.”

 
","Folklore, Cultural Traditions, Conflict, Superstition, Community Dynamics, Rituals, Fear and Anxiety, Promises, Character Interactions, Symbolism",Nigeria Magaziine/1970/June 1970/Nigeria Magazine June_1970_Pg 120.tif
